experiment,test_dir,test_case,rep,two_stage_cot,best_of_n,t0,tmax,prompt,csv_score,text_score,bleu,spice,best_score,best_idx,best_result_path
rep3_tsfalse_bon3_t0_tmax0p15,test_4,4,3,False,3,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,0.0,0.2633436845641095,0.27668736912821895,0.25,0.2633436845641095,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_4\best_result.json
rep3_tsfalse_bon3_t0_tmax0p15,test_5,5,3,False,3,0.0,0.15,Which store has the most sales in october 2022 ?,0.5,0.7565877837896628,0.6560327104364686,0.8571428571428571,1.2565877837896628,2.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_5\best_result.json
rep3_tsfalse_bon3_t0_tmax0p15,test_6,6,3,False,3,0.0,0.15,List top 10 stores by average transaction value during December 2021,1.0,0.43826601735662524,0.23367489185610754,0.6428571428571429,1.4382660173566253,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_6\best_result.json
rep3_tsfalse_bon3_t0_tmax0p15,test_7,7,3,False,3,0.0,0.15,Show me in a bar plot the monthly sales in 2022,0.2,0.04206297837268001,0.01960982771310195,0.06451612903225808,0.5753963117060134,1.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_7\best_result.json
rep3_tsfalse_bon3_t0_tmax0p15,test_8,8,3,False,3,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",0.0,0.004402590516025314,0.008805181032050628,0.0,0.004402590516025314,2.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_8\best_result.json
rep3_tsfalse_bon3_t0_tmax0p15,test_9,9,3,False,3,0.0,0.15,Give me by SKU level the top 3 products in January 2022,0.0,0.2947025350844016,0.20230829597525474,0.3870967741935484,0.2947025350844016,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_9\best_result.json
rep3_tsfalse_bon3_t0_tmax0p15,test_10,10,3,False,3,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_10\best_result.json
rep3_tsfalse_bon3_t0_tmax0p15,test_11,11,3,False,3,0.0,0.15,"Show me all the sales registered from January 2022 to January 2023, grouped by month. Then show me some insights about the sales and plot the data as bar plot - visualization",0.3333333333333333,0.14986555508079422,0.06244297456836811,0.23728813559322035,0.8165322217474609,1.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tsfalse_bon3_t0_tmax0p15\test_11\best_result.json
rep3_tstrue_bon1_t0_tmax0p15,test_1,1,3,True,1,0.0,0.15,What is the total sales in october 2022 ?,0.0,0.6853372888528,0.5706745777055999,0.8000000000000002,0.6853372888528,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_1\best_result.json
rep3_tstrue_bon1_t0_tmax0p15,test_2,2,3,True,1,0.0,0.15,How many units we sold in september 2022 ?,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_2\best_result.json
rep3_tstrue_bon1_t0_tmax0p15,test_3,3,3,True,1,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),0.0,0.16776673308539303,0.012952821009495756,0.3225806451612903,0.16776673308539303,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_3\best_result.json
rep3_tstrue_bon1_t0_tmax0p15,test_4,4,3,True,1,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,0.0,0.3552314312936365,0.460462862587273,0.25,0.3552314312936365,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_4\best_result.json
rep3_tstrue_bon1_t0_tmax0p15,test_5,5,3,True,1,0.0,0.15,Which store has the most sales in october 2022 ?,1.0,0.7340441979572936,0.6109455387717302,0.8571428571428571,1.7340441979572936,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_5\best_result.json
rep3_tstrue_bon1_t0_tmax0p15,test_6,6,3,True,1,0.0,0.15,List top 10 stores by average transaction value during December 2021,1.0,0.43267263471429895,0.19867860276193125,0.6666666666666666,1.432672634714299,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_6\best_result.json
rep3_tstrue_bon1_t0_tmax0p15,test_7,7,3,True,1,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_7\best_result.json
rep3_tstrue_bon1_t0_tmax0p15,test_8,8,3,True,1,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",1.0,0.008012653910648143,0.016025307821296287,0.0,1.0080126539106482,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_8\best_result.json
rep3_tstrue_bon1_t0_tmax0p15,test_9,9,3,True,1,0.0,0.15,Give me by SKU level the top 3 products in January 2022,0.0,0.4180150833322522,0.26460159523593296,0.5714285714285714,0.4180150833322522,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_9\best_result.json
rep3_tstrue_bon1_t0_tmax0p15,test_10,10,3,True,1,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_10\best_result.json
rep3_tstrue_bon1_t0_tmax0p15,test_11,11,3,True,1,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon1_t0_tmax0p15\test_11\best_result.json
rep3_tstrue_bon2_t0_tmax0p15,test_1,1,3,True,2,0.0,0.15,What is the total sales in october 2022 ?,1.0,0.0,0.0,0.0,1.0,1.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_1\best_result.json
rep3_tstrue_bon2_t0_tmax0p15,test_2,2,3,True,2,0.0,0.15,How many units we sold in september 2022 ?,0.0,0.06320184851422453,0.06758016761668437,0.0588235294117647,0.06320184851422453,1.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_2\best_result.json
rep3_tstrue_bon2_t0_tmax0p15,test_3,3,3,True,2,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),0.3125,0.2060803042498886,0.05501775135692007,0.35714285714285715,0.5185803042498887,1.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_3\best_result.json
rep3_tstrue_bon2_t0_tmax0p15,test_4,4,3,True,2,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,0.0,0.3552314312936365,0.460462862587273,0.25,0.3552314312936365,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_4\best_result.json
rep3_tstrue_bon2_t0_tmax0p15,test_5,5,3,True,2,0.0,0.15,Which store has the most sales in october 2022 ?,1.0,0.7340441979572936,0.6109455387717302,0.8571428571428571,1.7340441979572936,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_5\best_result.json
rep3_tstrue_bon2_t0_tmax0p15,test_6,6,3,True,2,0.0,0.15,List top 10 stores by average transaction value during December 2021,1.0,0.43267263471429895,0.19867860276193125,0.6666666666666666,1.432672634714299,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_6\best_result.json
rep3_tstrue_bon2_t0_tmax0p15,test_7,7,3,True,2,0.0,0.15,Show me in a bar plot the monthly sales in 2022,0.014084507042253521,0.0410969830661903,0.022492473595067175,0.059701492537313425,0.3885148234417771,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_7\best_result.json
rep3_tstrue_bon2_t0_tmax0p15,test_8,8,3,True,2,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",1.0,0.008012653910648143,0.016025307821296287,0.0,1.0080126539106482,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_8\best_result.json
rep3_tstrue_bon2_t0_tmax0p15,test_9,9,3,True,2,0.0,0.15,Give me by SKU level the top 3 products in January 2022,0.0,0.4180150833322522,0.26460159523593296,0.5714285714285714,0.4180150833322522,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_9\best_result.json
rep3_tstrue_bon2_t0_tmax0p15,test_10,10,3,True,2,0.0,0.15,"Which stores sold more than 1000 items in December 2021? Show total and promo sales, then plot them with a visualization",0.20833333333333334,0.04853252777830314,0.015432402495381786,0.0816326530612245,0.5901991944449698,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_10\best_result.json
rep3_tstrue_bon2_t0_tmax0p15,test_11,11,3,True,2,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon2_t0_tmax0p15\test_11\best_result.json
rep3_tstrue_bon3_t0_tmax0p15,test_1,1,3,True,3,0.0,0.15,What is the total sales in october 2022 ?,0.0,0.7393251340793363,0.6786502681586726,0.8000000000000002,0.7393251340793363,1.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_1\best_result.json
rep3_tstrue_bon3_t0_tmax0p15,test_2,2,3,True,3,0.0,0.15,How many units we sold in september 2022 ?,0.0,0.2807366412357294,0.19783691883509516,0.3636363636363636,0.2807366412357294,2.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_2\best_result.json
rep3_tstrue_bon3_t0_tmax0p15,test_3,3,3,True,3,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),0.3125,0.2271993021791281,0.13181795919696587,0.3225806451612903,0.5396993021791281,2.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_3\best_result.json
rep3_tstrue_bon3_t0_tmax0p15,test_4,4,3,True,3,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,0.0,0.3552314312936365,0.460462862587273,0.25,0.3552314312936365,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_4\best_result.json
rep3_tstrue_bon3_t0_tmax0p15,test_5,5,3,True,3,0.0,0.15,Which store has the most sales in october 2022 ?,1.0,0.7340441979572936,0.6109455387717302,0.8571428571428571,1.7340441979572936,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_5\best_result.json
rep3_tstrue_bon3_t0_tmax0p15,test_6,6,3,True,3,0.0,0.15,List top 10 stores by average transaction value during December 2021,1.0,0.43267263471429895,0.19867860276193125,0.6666666666666666,1.432672634714299,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_6\best_result.json
rep3_tstrue_bon3_t0_tmax0p15,test_7,7,3,True,3,0.0,0.15,Show me in a bar plot the monthly sales in 2022,0.0,0.03124013084338187,0.024744412630159963,0.03773584905660377,0.3645734641767152,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_7\best_result.json
rep3_tstrue_bon3_t0_tmax0p15,test_8,8,3,True,3,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",1.0,0.008012653910648143,0.016025307821296287,0.0,1.0080126539106482,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_8\best_result.json
rep3_tstrue_bon3_t0_tmax0p15,test_9,9,3,True,3,0.0,0.15,Give me by SKU level the top 3 products in January 2022,0.0,0.4180150833322522,0.26460159523593296,0.5714285714285714,0.4180150833322522,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_9\best_result.json
rep3_tstrue_bon3_t0_tmax0p15,test_10,10,3,True,3,0.0,0.15,"Which stores sold more than 1000 items in December 2021? Show total and promo sales, then plot them with a visualization",0.18867924528301888,0.0013150052476969467,0.0026300104953938933,0.0,0.8566609171973825,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_10\best_result.json
rep3_tstrue_bon3_t0_tmax0p15,test_11,11,3,True,3,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep3_tstrue_bon3_t0_tmax0p15\test_11\best_result.json
rep4_tsfalse_bon1_t0_tmax0p15,test_1,1,4,False,1,0.0,0.15,What is the total sales in october 2022 ?,1.0,0.7157776185897019,0.6315552371794037,0.8000000000000002,1.7157776185897018,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_1\best_result.json
rep4_tsfalse_bon1_t0_tmax0p15,test_2,2,4,False,1,0.0,0.15,How many units we sold in september 2022 ?,0.0,0.36351147109278914,0.2270229421855783,0.5,0.36351147109278914,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_2\best_result.json
rep4_tsfalse_bon1_t0_tmax0p15,test_3,3,4,False,1,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),0.0,1.1461721342858937e-05,2.2923442685717873e-05,0.0,1.1461721342858937e-05,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_3\best_result.json
rep4_tsfalse_bon1_t0_tmax0p15,test_4,4,4,False,1,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,0.0,0.2633436845641095,0.27668736912821895,0.25,0.2633436845641095,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_4\best_result.json
rep4_tsfalse_bon1_t0_tmax0p15,test_5,5,4,False,1,0.0,0.15,Which store has the most sales in october 2022 ?,0.5,0.7069881440578669,0.6639762881157338,0.75,1.206988144057867,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_5\best_result.json
rep4_tsfalse_bon1_t0_tmax0p15,test_6,6,4,False,1,0.0,0.15,List top 10 stores by average transaction value during December 2021,1.0,0.43826601735662524,0.23367489185610754,0.6428571428571429,1.4382660173566253,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_6\best_result.json
rep4_tsfalse_bon1_t0_tmax0p15,test_7,7,4,False,1,0.0,0.15,Show me in a bar plot the monthly sales in 2022,0.0,0.03679855130832045,0.029152658172196463,0.044444444444444446,0.37013188464165375,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_7\best_result.json
rep4_tsfalse_bon1_t0_tmax0p15,test_8,8,4,False,1,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",0.0,0.00309850566199484,0.00619701132398968,0.0,0.00309850566199484,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_8\best_result.json
rep4_tsfalse_bon1_t0_tmax0p15,test_9,9,4,False,1,0.0,0.15,Give me by SKU level the top 3 products in January 2022,0.0,0.2947025350844016,0.20230829597525474,0.3870967741935484,0.2947025350844016,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_9\best_result.json
rep4_tsfalse_bon1_t0_tmax0p15,test_10,10,4,False,1,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_10\best_result.json
rep4_tsfalse_bon1_t0_tmax0p15,test_11,11,4,False,1,0.0,0.15,"Show me all the sales registered from January 2022 to January 2023, grouped by month. Then show me some insights about the sales and plot the data as bar plot - visualization",0.3333333333333333,0.13019171363822793,0.06807573496876357,0.1923076923076923,0.7968583803048945,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon1_t0_tmax0p15\test_11\best_result.json
rep4_tsfalse_bon2_t0_tmax0p15,test_1,1,4,False,2,0.0,0.15,What is the total sales in october 2022 ?,1.0,0.7157776185897019,0.6315552371794037,0.8000000000000002,1.7157776185897018,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_1\best_result.json
rep4_tsfalse_bon2_t0_tmax0p15,test_2,2,4,False,2,0.0,0.15,How many units we sold in september 2022 ?,0.0,0.36351147109278914,0.2270229421855783,0.5,0.36351147109278914,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_2\best_result.json
rep4_tsfalse_bon2_t0_tmax0p15,test_3,3,4,False,2,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),0.0,0.20091954847386206,0.0018390969477240892,0.4,0.20091954847386206,1.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_3\best_result.json
rep4_tsfalse_bon2_t0_tmax0p15,test_4,4,4,False,2,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,0.0,0.2633436845641095,0.27668736912821895,0.25,0.2633436845641095,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_4\best_result.json
rep4_tsfalse_bon2_t0_tmax0p15,test_5,5,4,False,2,0.0,0.15,Which store has the most sales in october 2022 ?,0.5,0.7069881440578669,0.6639762881157338,0.75,1.206988144057867,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_5\best_result.json
rep4_tsfalse_bon2_t0_tmax0p15,test_6,6,4,False,2,0.0,0.15,List top 10 stores by average transaction value during December 2021,1.0,0.43826601735662524,0.23367489185610754,0.6428571428571429,1.4382660173566253,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_6\best_result.json
rep4_tsfalse_bon2_t0_tmax0p15,test_7,7,4,False,2,0.0,0.15,Show me in a bar plot the monthly sales in 2022,0.0,0.03679855130832045,0.029152658172196463,0.044444444444444446,0.37013188464165375,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_7\best_result.json
rep4_tsfalse_bon2_t0_tmax0p15,test_8,8,4,False,2,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",0.0,0.00309850566199484,0.00619701132398968,0.0,0.00309850566199484,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_8\best_result.json
rep4_tsfalse_bon2_t0_tmax0p15,test_9,9,4,False,2,0.0,0.15,Give me by SKU level the top 3 products in January 2022,0.0,0.2947025350844016,0.20230829597525474,0.3870967741935484,0.2947025350844016,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_9\best_result.json
rep4_tsfalse_bon2_t0_tmax0p15,test_10,10,4,False,2,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_10\best_result.json
rep4_tsfalse_bon2_t0_tmax0p15,test_11,11,4,False,2,0.0,0.15,"Show me all the sales registered from January 2022 to January 2023, grouped by month. Then show me some insights about the sales and plot the data as bar plot - visualization",0.3333333333333333,0.13019171363822793,0.06807573496876357,0.1923076923076923,0.7968583803048945,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon2_t0_tmax0p15\test_11\best_result.json
rep4_tsfalse_bon3_t0_tmax0p15,test_1,1,4,False,3,0.0,0.15,What is the total sales in october 2022 ?,1.0,0.7157776185897019,0.6315552371794037,0.8000000000000002,1.7157776185897018,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_1\best_result.json
rep4_tsfalse_bon3_t0_tmax0p15,test_2,2,4,False,3,0.0,0.15,How many units we sold in september 2022 ?,0.0,0.36351147109278914,0.2270229421855783,0.5,0.36351147109278914,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_2\best_result.json
rep4_tsfalse_bon3_t0_tmax0p15,test_3,3,4,False,3,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),2.12257688552364e-05,0.004589789531910357,0.009179579063820715,0.0,0.004611015300765593,2.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_3\best_result.json
rep4_tsfalse_bon3_t0_tmax0p15,test_4,4,4,False,3,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,0.0,0.2633436845641095,0.27668736912821895,0.25,0.2633436845641095,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_4\best_result.json
rep4_tsfalse_bon3_t0_tmax0p15,test_5,5,4,False,3,0.0,0.15,Which store has the most sales in october 2022 ?,0.5,0.7069881440578669,0.6639762881157338,0.75,1.206988144057867,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_5\best_result.json
rep4_tsfalse_bon3_t0_tmax0p15,test_6,6,4,False,3,0.0,0.15,List top 10 stores by average transaction value during December 2021,1.0,0.43826601735662524,0.23367489185610754,0.6428571428571429,1.4382660173566253,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_6\best_result.json
rep4_tsfalse_bon3_t0_tmax0p15,test_7,7,4,False,3,0.0,0.15,Show me in a bar plot the monthly sales in 2022,0.0,0.03679855130832045,0.029152658172196463,0.044444444444444446,0.37013188464165375,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_7\best_result.json
rep4_tsfalse_bon3_t0_tmax0p15,test_8,8,4,False,3,0.0,0.15,"Show store performance for Q1 2022 (January to March) in total revenue, ordered by total revenue.",0.0,0.0045093618997077,0.0090187237994154,0.0,0.0045093618997077,1.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_8\best_result.json
rep4_tsfalse_bon3_t0_tmax0p15,test_9,9,4,False,3,0.0,0.15,Give me by SKU level the top 3 products in January 2022,0.0,0.3011541479876274,0.20230829597525474,0.4000000000000001,0.3011541479876274,2.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_9\best_result.json
rep4_tsfalse_bon3_t0_tmax0p15,test_10,10,4,False,3,0.0,0.15,,,,,,,,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_10\best_result.json
rep4_tsfalse_bon3_t0_tmax0p15,test_11,11,4,False,3,0.0,0.15,"Show me all the sales registered from January 2022 to January 2023, grouped by month. Then show me some insights about the sales and plot the data as bar plot - visualization",0.3333333333333333,0.1446919908323655,0.06716175944250874,0.22222222222222227,0.8113586574990321,1.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tsfalse_bon3_t0_tmax0p15\test_11\best_result.json
rep4_tstrue_bon1_t0_tmax0p15,test_1,1,4,True,1,0.0,0.15,What is the total sales in october 2022 ?,0.0,0.6853372888528,0.5706745777055999,0.8000000000000002,0.6853372888528,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon1_t0_tmax0p15\test_1\best_result.json
rep4_tstrue_bon1_t0_tmax0p15,test_2,2,4,True,1,0.0,0.15,How many units we sold in september 2022 ?,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon1_t0_tmax0p15\test_2\best_result.json
rep4_tstrue_bon1_t0_tmax0p15,test_3,3,4,True,1,0.0,0.15,Find product categories that decreased sales during the 2021 holiday season (November to December),0.0,0.16776673308539303,0.012952821009495756,0.3225806451612903,0.16776673308539303,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon1_t0_tmax0p15\test_3\best_result.json
rep4_tstrue_bon1_t0_tmax0p15,test_4,4,4,True,1,0.0,0.15,How much was the variational change between in sales beween January to February in 2022,0.0,0.3552314312936365,0.460462862587273,0.25,0.3552314312936365,0.0,C:\Users\Recup\Documents\Polimi\PACS\DataAgent\exp5_bestof_sweep\rep4_tstrue_bon1_t0_tmax0p15\test_4\best_result.json
