Store_Number,SKU_Coded,Product_Class_Code,Sold_Date,Qty_Sold,Total_Sale_Value,On_Promo
12293,1210,6183950,22825,2021-11-20,2,11.980000,0
12294,1980,6183950,22825,2021-11-21,1,5.990000,0
12295,1540,6183950,22825,2021-11-21,1,5.990000,0
12296,3080,6183950,22825,2021-11-21,1,5.990000,0
12297,2310,6183950,22825,2021-11-22,1,5.990000,0
12298,2200,6183950,22825,2021-11-22,1,5.990000,0
12299,2200,6183950,22825,2021-11-23,3,17.969999,0
12300,1870,6183950,22825,2021-11-23,2,11.980000,0
12301,330,6183950,22825,2021-11-23,1,5.990000,0
12302,1210,6183950,22825,2021-11-23,1,5.990000,0
12303,4180,6183950,22825,2021-11-23,2,11.980000,0
12304,4070,6183950,22825,2021-11-25,1,5.990000,0
12305,3410,6183950,22825,2021-11-25,1,3.590000,0
12306,2420,6183950,22825,2021-11-25,2,11.980000,0
12307,3300,6183950,22825,2021-11-25,2,11.980000,0
12308,3080,6183950,22825,2021-11-25,2,11.980000,0
12309,1210,6183950,22825,2021-11-25,1,5.990000,0
12310,3300,6183950,22825,2021-11-26,2,11.980000,0
12311,770,6183950,22825,2021-11-26,2,11.980000,0
12312,2640,6183950,22825,2021-11-27,1,5.990000,0
12313,3080,6183950,22825,2021-11-27,1,5.990000,0
12314,770,6183950,22825,2021-11-27,1,5.990000,0
12315,3410,6183950,22825,2021-11-28,1,5.990000,0
12316,2420,6183950,22825,2021-11-28,1,5.990000,0
12317,1650,6183950,22825,2021-11-28,2,11.980000,0
12318,1540,6183950,22825,2021-11-28,4,23.959999,0
12319,1210,6183950,22825,2021-11-28,1,5.990000,0
12320,3080,6183950,22825,2021-11-29,1,5.990000,0
12321,3300,6183950,22825,2021-11-29,1,5.990000,0
12322,2420,6183950,22825,2021-11-29,1,5.990000,0
12323,2310,6183950,22825,2021-11-29,1,5.990000,0
12324,1760,6183950,22825,2021-11-29,1,5.990000,0
12325,1540,6183950,22825,2021-11-29,1,5.990000,0
12326,1210,6183950,22825,2021-11-29,1,5.990000,0
12327,770,6183950,22825,2021-11-29,1,5.990000,0
12328,3410,6183950,22825,2021-11-30,1,5.990000,0
12329,1540,6183950,22825,2021-11-30,3,17.969999,0
12330,770,6183950,22825,2021-11-30,1,5.990000,0
12331,3410,6184000,22975,2021-11-02,2,19.980000,0
12332,3300,6184000,22975,2021-11-02,1,9.990000,0
12333,2970,6184000,22975,2021-11-02,1,9.990000,0
12334,2420,6184000,22975,2021-11-02,1,9.990000,0
12335,2310,6184000,22975,2021-11-02,1,9.990000,0
12336,2090,6184000,22975,2021-11-02,1,9.990000,0
12337,1980,6184000,22975,2021-11-03,1,9.990000,0
12338,660,6184000,22975,2021-11-03,1,4.990000,0
12339,2970,6184000,22975,2021-11-03,1,9.990000,0
12340,4070,6184000,22975,2021-11-03,1,9.990000,0
12341,3300,6184000,22975,2021-11-03,1,9.990000,0
12342,4180,6184000,22975,2021-11-04,1,9.990000,0
12343,2310,6184000,22975,2021-11-04,1,9.990000,0
12344,2420,6184000,22975,2021-11-04,1,9.990000,0
12345,2970,6184000,22975,2021-11-05,1,9.990000,0
12346,2420,6184000,22975,2021-11-05,1,9.990000,0
12347,2310,6184000,22975,2021-11-05,1,9.990000,0
12348,550,6184000,22975,2021-11-05,1,9.990000,0
12349,4180,6184000,22975,2021-11-06,2,19.980000,0
12350,2970,6184000,22975,2021-11-06,1,9.990000,0
12351,3410,6184000,22975,2021-11-06,1,9.990000,0
12352,3300,6184000,22975,2021-11-07,1,9.990000,0
12353,1650,6184000,22975,2021-11-07,1,9.990000,0
12354,330,6184000,22975,2021-11-07,1,9.990000,0
12355,4730,6184000,22975,2021-11-08,1,9.990000,0
12356,3630,6184000,22975,2021-11-08,1,9.990000,0
12357,2420,6184000,22975,2021-11-08,1,9.990000,0
12358,2090,6184000,22975,2021-11-08,1,9.990000,0
12359,4070,6184000,22975,2021-11-09,1,9.990000,0
12360,3300,6184000,22975,2021-11-09,1,9.990000,0
12361,2090,6184000,22975,2021-11-10,1,9.990000,0
12362,1650,6184000,22975,2021-11-11,1,9.990000,0
12363,4730,6184000,22975,2021-11-11,3,29.969999,0
12364,3300,6184000,22975,2021-11-11,1,9.990000,0
12365,3190,6184000,22975,2021-11-11,2,19.980000,0
12366,2530,6184000,22975,2021-11-11,1,9.990000,0
12367,2970,6184000,22975,2021-11-12,1,9.990000,0
12368,4180,6184000,22975,2021-11-12,1,9.990000,0
12369,3410,6184000,22975,2021-11-12,1,9.990000,0
12370,330,6184000,22975,2021-11-12,1,9.490000,0
12371,2090,6184000,22975,2021-11-13,1,9.990000,0
12372,1760,6184000,22975,2021-11-13,1,9.990000,0
12373,1650,6184000,22975,2021-11-13,1,9.990000,0
12374,3410,6184000,22975,2021-11-14,1,9.990000,0
12375,3300,6184000,22975,2021-11-14,1,9.990000,0
12376,1760,6184000,22975,2021-11-15,1,9.990000,0
12377,3300,6184000,22975,2021-11-15,1,9.990000,0
12378,4840,6184000,22975,2021-11-16,1,8.990000,0
12379,3630,6184000,22975,2021-11-16,1,9.490000,0
12380,4180,6184000,22975,2021-11-17,1,9.990000,0
12381,1650,6184000,22975,2021-11-17,1,9.990000,0
12382,3300,6184000,22975,2021-11-17,1,9.990000,0
12383,4730,6184000,22975,2021-11-18,1,9.990000,0
12384,4730,6184000,22975,2021-11-19,1,9.990000,0
12385,4180,6184000,22975,2021-11-19,1,9.990000,0
12386,3300,6184000,22975,2021-11-20,1,9.990000,0
12387,3740,6184000,22975,2021-11-20,1,9.990000,0
12388,4730,6184000,22975,2021-11-20,1,9.990000,0
12389,3740,6184000,22975,2021-11-22,1,9.990000,0
12390,4180,6184000,22975,2021-11-23,1,9.990000,0
12391,2530,6184000,22975,2021-11-25,1,9.990000,0
12392,4180,6184000,22975,2021-11-26,1,9.990000,0
12393,2530,6184000,22975,2021-11-27,1,9.990000,0
12394,3740,6184000,22975,2021-11-28,2,19.980000,0
12395,550,6184000,22975,2021-11-29,1,9.990000,0
12396,1100,6184050,22975,2021-11-01,1,9.990000,0
12397,2750,6184050,22975,2021-11-01,1,9.990000,0
12398,3630,6184050,22975,2021-11-02,1,7.970000,0
12399,3410,6184050,22975,2021-11-04,1,9.990000,0
12400,1210,6184050,22975,2021-11-04,2,19.980000,0
12401,3740,6184050,22975,2021-11-05,1,9.990000,0
12402,1210,6184050,22975,2021-11-05,2,19.980000,0
12403,4180,6184050,22975,2021-11-06,1,9.990000,0
12404,1210,6184050,22975,2021-11-06,2,19.980000,0
12405,3630,6184050,22975,2021-11-07,1,7.970000,0
12406,1210,6184050,22975,2021-11-07,1,9.990000,0
12407,4180,6184050,22975,2021-11-08,1,9.990000,0
12408,1650,6184050,22975,2021-11-08,1,9.990000,0
12409,4840,6184050,22975,2021-11-09,1,9.990000,0
12410,2970,6184050,22975,2021-11-09,3,29.969999,0
12411,2200,6184050,22975,2021-11-09,1,9.990000,0
12412,2310,6184050,22975,2021-11-10,1,9.990000,0
12413,1650,6184050,22975,2021-11-10,1,9.990000,0
12414,4840,6184050,22975,2021-11-10,1,9.990000,0
12415,1210,6184050,22975,2021-11-10,1,9.990000,0
12416,3630,6184050,22975,2021-11-10,1,7.970000,0
12417,4840,6184050,22975,2021-11-11,2,19.980000,0
12418,3630,6184050,22975,2021-11-11,1,7.970000,0
12419,3080,6184050,22975,2021-11-11,2,19.980000,0
12420,2750,6184050,22975,2021-11-11,1,9.990000,0
12421,2200,6184050,22975,2021-11-11,2,19.980000,0
12422,4840,6184050,22975,2021-11-12,1,9.990000,0
12423,3630,6184050,22975,2021-11-12,4,31.879999,0
12424,1870,6184050,22975,2021-11-12,1,9.990000,0
12425,1210,6184050,22975,2021-11-12,1,9.990000,0
12426,1100,6184050,22975,2021-11-12,1,9.990000,0
12427,990,6184050,22975,2021-11-12,1,6.110000,0
12428,770,6184050,22975,2021-11-12,1,9.990000,0
12429,4840,6184050,22975,2021-11-13,1,9.990000,0
12430,3630,6184050,22975,2021-11-13,1,7.970000,0
12431,2970,6184050,22975,2021-11-13,1,9.990000,0
12432,2310,6184050,22975,2021-11-13,2,19.980000,0
12433,2200,6184050,22975,2021-11-13,1,9.990000,0
12434,1540,6184050,22975,2021-11-13,1,9.990000,0
12435,1320,6184050,22975,2021-11-13,1,9.990000,0
12436,1210,6184050,22975,2021-11-13,2,19.980000,0
12437,1100,6184050,22975,2021-11-13,3,29.969999,0
12438,990,6184050,22975,2021-11-13,1,9.990000,0
12439,660,6184050,22975,2021-11-13,1,9.990000,0
12440,330,6184050,22975,2021-11-13,1,9.990000,0
12441,2970,6184050,22975,2021-11-14,1,9.990000,0
12442,2750,6184050,22975,2021-11-14,1,9.990000,0
12443,2090,6184050,22975,2021-11-14,1,7.970000,0
12444,2200,6184050,22975,2021-11-14,1,9.990000,0
12445,770,6184050,22975,2021-11-14,3,29.969999,0
12446,550,6184050,22975,2021-11-14,1,9.990000,0
12447,990,6184050,22975,2021-11-14,1,9.990000,0
12448,1100,6184050,22975,2021-11-14,1,9.990000,0
12449,3740,6184050,22975,2021-11-14,1,9.990000,0
12450,550,6184050,22975,2021-11-15,1,9.990000,0
12451,1210,6184050,22975,2021-11-15,1,9.990000,0
12452,1650,6184050,22975,2021-11-15,1,9.990000,0
12453,3630,6184050,22975,2021-11-16,1,7.970000,0
12454,3190,6184050,22975,2021-11-16,1,9.990000,0
12455,2970,6184050,22975,2021-11-16,1,9.990000,0
12456,2310,6184050,22975,2021-11-16,2,19.980000,0
12457,1540,6184050,22975,2021-11-17,1,9.990000,0
12458,1650,6184050,22975,2021-11-17,1,9.990000,0
12459,330,6184050,22975,2021-11-17,1,9.990000,0
12460,2970,6184050,22975,2021-11-17,1,9.490000,0
12461,1870,6184050,22975,2021-11-17,1,9.990000,0
12462,990,6184050,22975,2021-11-17,1,9.990000,0
12463,2750,6184050,22975,2021-11-18,2,19.980000,0
12464,2640,6184050,22975,2021-11-18,1,9.990000,0
12465,2200,6184050,22975,2021-11-18,1,9.990000,0
12466,1980,6184050,22975,2021-11-18,1,7.970000,0
12467,1870,6184050,22975,2021-11-18,1,9.990000,0
12468,1760,6184050,22975,2021-11-18,1,9.990000,0
12469,1650,6184050,22975,2021-11-18,1,9.990000,0
12470,1540,6184050,22975,2021-11-18,1,9.990000,0
12471,1210,6184050,22975,2021-11-18,1,9.990000,0
12472,1100,6184050,22975,2021-11-18,1,9.990000,0
12473,990,6184050,22975,2021-11-18,1,9.990000,0
12474,4180,6184050,22975,2021-11-19,1,9.990000,0
12475,3630,6184050,22975,2021-11-19,1,7.970000,0
12476,2970,6184050,22975,2021-11-19,2,19.980000,0
12477,2640,6184050,22975,2021-11-19,1,9.990000,0
12478,1540,6184050,22975,2021-11-19,1,9.990000,0
12479,1100,6184050,22975,2021-11-19,1,9.990000,0
12480,4180,6184050,22975,2021-11-20,1,9.990000,0
12481,330,6184050,22975,2021-11-20,1,9.990000,0
12482,4840,6184050,22975,2021-11-20,2,19.980000,0
12483,4070,6184050,22975,2021-11-20,1,7.970000,0
12484,1100,6184050,22975,2021-11-20,2,19.980000,0
12485,3740,6184050,22975,2021-11-20,2,19.980000,0
12486,1210,6184050,22975,2021-11-20,1,9.990000,0
12487,1540,6184050,22975,2021-11-20,1,9.990000,0
12488,1870,6184050,22975,2021-11-20,1,9.990000,0
12489,3410,6184050,22975,2021-11-20,1,9.990000,0
12490,1760,6184050,22975,2021-11-20,1,9.990000,0
12491,2200,6184050,22975,2021-11-20,1,9.990000,0
12492,990,6184050,22975,2021-11-20,1,9.990000,0
12493,3080,6184050,22975,2021-11-20,1,9.990000,0
12494,2310,6184050,22975,2021-11-20,1,9.990000,0
12495,3190,6184050,22975,2021-11-20,1,9.990000,0
12496,1320,6184050,22975,2021-11-21,1,9.990000,0
12497,4070,6184050,22975,2021-11-21,1,7.970000,0
12498,2420,6184050,22975,2021-11-21,1,9.990000,0
12499,3080,6184050,22975,2021-11-21,1,9.990000,0
12500,4730,6184050,22975,2021-11-21,1,9.990000,0
12501,4730,6184050,22975,2021-11-22,1,9.990000,0
12502,2750,6184050,22975,2021-11-22,1,9.990000,0
12503,2640,6184050,22975,2021-11-22,1,9.990000,0
12504,550,6184050,22975,2021-11-22,2,19.980000,0
12505,3080,6184050,22975,2021-11-23,1,9.990000,0
12506,2970,6184050,22975,2021-11-23,1,9.990000,0
12507,770,6184050,22975,2021-11-23,1,9.990000,0
12508,4070,6184050,22975,2021-11-23,2,19.980000,0
12509,3190,6184050,22975,2021-11-23,1,9.990000,0
12510,1650,6184050,22975,2021-11-23,1,9.990000,0
12511,660,6184050,22975,2021-11-25,2,19.980000,0
12512,2750,6184050,22975,2021-11-25,1,9.990000,0
12513,3080,6184050,22975,2021-11-25,1,9.990000,0
12514,3190,6184050,22975,2021-11-25,2,19.980000,0
12515,2530,6184050,22975,2021-11-25,1,9.990000,0
12516,2200,6184050,22975,2021-11-25,1,9.990000,0
12517,1760,6184050,22975,2021-11-25,3,29.969999,0
12518,3300,6184050,22975,2021-11-25,7,69.930000,0
12519,3630,6184050,22975,2021-11-25,2,19.980000,0
12520,1980,6184050,22975,2021-11-25,1,9.990000,0
12521,990,6184050,22975,2021-11-25,1,9.990000,0
12522,1210,6184050,22975,2021-11-25,1,9.990000,0
12523,1100,6184050,22975,2021-11-25,1,9.990000,0
12524,3410,6184050,22975,2021-11-25,2,19.980000,0
12525,880,6184050,22975,2021-11-25,1,9.990000,0
12526,1100,6184050,22975,2021-11-26,1,9.990000,0
12527,2090,6184050,22975,2021-11-26,1,9.990000,0
12528,1540,6184050,22975,2021-11-26,1,9.990000,0
12529,2750,6184050,22975,2021-11-26,1,9.990000,0
12530,4070,6184050,22975,2021-11-26,1,9.990000,0
12531,1320,6184050,22975,2021-11-26,1,9.990000,0
12532,3630,6184050,22975,2021-11-26,1,9.990000,0
12533,4730,6184050,22975,2021-11-26,1,9.990000,0
12534,3190,6184050,22975,2021-11-26,1,9.990000,0
12535,4840,6184050,22975,2021-11-26,2,19.980000,0
12536,3300,6184050,22975,2021-11-26,1,9.990000,0
12537,3080,6184050,22975,2021-11-26,1,9.990000,0
12538,2200,6184050,22975,2021-11-26,2,19.980000,0
12539,1210,6184050,22975,2021-11-26,2,19.980000,0
12540,770,6184050,22975,2021-11-26,1,9.990000,0
12541,550,6184050,22975,2021-11-27,1,9.990000,0
12542,1760,6184050,22975,2021-11-27,1,9.990000,0
12543,2090,6184050,22975,2021-11-27,1,9.990000,0
12544,1210,6184050,22975,2021-11-27,1,9.990000,0
12545,660,6184050,22975,2021-11-27,1,9.990000,0
12546,4730,6184050,22975,2021-11-27,1,9.990000,0
12547,4840,6184050,22975,2021-11-27,2,19.980000,0
12548,1320,6184050,22975,2021-11-27,1,9.990000,0
12549,2640,6184050,22975,2021-11-27,1,9.990000,0
12550,1870,6184050,22975,2021-11-27,1,9.990000,0
12551,3630,6184050,22975,2021-11-28,1,9.990000,0
12552,3190,6184050,22975,2021-11-28,1,9.990000,0
12553,1320,6184050,22975,2021-11-28,1,9.990000,0
12554,1100,6184050,22975,2021-11-28,2,19.980000,0
12555,2310,6184050,22975,2021-11-29,2,19.980000,0
12556,2970,6184050,22975,2021-11-29,1,9.990000,0
12557,1210,6184050,22975,2021-11-29,1,9.990000,0
12558,990,6184050,22975,2021-11-29,1,9.990000,0
12559,1100,6184050,22975,2021-11-30,1,9.990000,0
12560,2090,6184050,22975,2021-11-30,1,9.990000,0
12561,990,6184050,22975,2021-11-30,1,9.990000,0
12562,2310,6184050,22975,2021-11-30,1,9.990000,0
12563,3410,6184050,22975,2021-11-30,1,9.990000,0
12564,3630,6184050,22975,2021-11-30,1,9.990000,0
12565,3190,6184050,22975,2021-11-30,1,9.990000,0
12566,4180,6184050,22975,2021-11-30,1,9.990000,0
12567,880,6184050,22975,2021-11-30,1,9.990000,0
12568,550,6184050,22975,2021-11-30,1,9.990000,0
12569,2310,6184100,22975,2021-11-01,1,18.990000,0
12570,1540,6184100,22975,2021-11-01,1,19.990000,0
12571,880,6184100,22975,2021-11-01,1,19.990000,0
12572,550,6184100,22975,2021-11-01,1,19.990000,0
12573,1320,6184100,22975,2021-11-01,3,59.970001,0
12574,660,6184100,22975,2021-11-01,1,19.990000,0
12575,4730,6184100,22975,2021-11-01,1,12.780000,0
12576,2200,6184100,22975,2021-11-01,5,99.949997,0
12577,1760,6184100,22975,2021-11-01,1,19.990000,0
12578,3740,6184100,22975,2021-11-02,1,19.990000,0
12579,3630,6184100,22975,2021-11-02,1,19.990000,0
12580,3080,6184100,22975,2021-11-02,1,19.990000,0
12581,2640,6184100,22975,2021-11-02,1,19.990000,0
12582,2310,6184100,22975,2021-11-02,1,19.990000,0
12583,2200,6184100,22975,2021-11-02,2,39.980000,0
12584,1210,6184100,22975,2021-11-02,2,39.980000,0
12585,660,6184100,22975,2021-11-02,1,12.780000,0
12586,330,6184100,22975,2021-11-02,1,19.990000,0
12587,4180,6184100,22975,2021-11-02,1,19.990000,0
12588,2970,6184100,22975,2021-11-02,1,18.990000,0
12589,1870,6184100,22975,2021-11-03,1,19.990000,0
12590,4730,6184100,22975,2021-11-03,2,39.980000,0
12591,3410,6184100,22975,2021-11-03,2,39.980000,0
12592,2090,6184100,22975,2021-11-03,1,19.990000,0
12593,990,6184100,22975,2021-11-03,2,39.980000,0
12594,4840,6184100,22975,2021-11-03,1,19.990000,0
12595,4180,6184100,22975,2021-11-04,1,19.990000,0
12596,2310,6184100,22975,2021-11-04,1,19.990000,0
12597,3080,6184100,22975,2021-11-04,1,19.990000,0
12598,550,6184100,22975,2021-11-04,1,19.990000,0
12599,3300,6184100,22975,2021-11-04,2,39.980000,0
12600,1650,6184100,22975,2021-11-04,1,19.990000,0
12601,3630,6184100,22975,2021-11-04,1,19.990000,0
12602,3190,6184100,22975,2021-11-04,1,19.990000,0
12603,2970,6184100,22975,2021-11-04,3,59.970001,0
12604,1210,6184100,22975,2021-11-04,1,18.990000,0
12605,990,6184100,22975,2021-11-04,1,19.990000,0
12606,330,6184100,22975,2021-11-04,1,19.990000,0
12607,4180,6184100,22975,2021-11-05,1,19.990000,0
12608,4070,6184100,22975,2021-11-05,1,19.990000,0
12609,3740,6184100,22975,2021-11-05,1,19.990000,0
12610,3410,6184100,22975,2021-11-05,1,19.990000,0
12611,3190,6184100,22975,2021-11-05,1,19.990000,0
12612,3080,6184100,22975,2021-11-05,1,19.990000,0
12613,2750,6184100,22975,2021-11-05,3,59.970001,0
12614,2420,6184100,22975,2021-11-05,1,19.990000,0
12615,2310,6184100,22975,2021-11-05,1,19.990000,0
12616,1870,6184100,22975,2021-11-05,1,19.990000,0
12617,1650,6184100,22975,2021-11-05,1,19.990000,0
12618,880,6184100,22975,2021-11-05,1,19.990000,0
12619,770,6184100,22975,2021-11-05,1,19.990000,0
12620,1100,6184100,22975,2021-11-06,1,19.990000,0
12621,660,6184100,22975,2021-11-06,1,19.990000,0
12622,770,6184100,22975,2021-11-06,1,19.990000,0
12623,880,6184100,22975,2021-11-06,1,19.990000,0
12624,4730,6184100,22975,2021-11-06,1,19.990000,0
12625,4180,6184100,22975,2021-11-06,1,19.990000,0
12626,1650,6184100,22975,2021-11-06,1,12.780000,0
12627,1870,6184100,22975,2021-11-06,1,19.990000,0
12628,2310,6184100,22975,2021-11-06,1,19.990000,0
12629,2970,6184100,22975,2021-11-06,2,38.980000,0
12630,3080,6184100,22975,2021-11-06,1,19.990000,0
12631,3740,6184100,22975,2021-11-06,1,19.990000,0
12632,3300,6184100,22975,2021-11-06,1,19.990000,0
12633,1320,6184100,22975,2021-11-06,1,18.990000,0
12634,2750,6184100,22975,2021-11-06,1,19.990000,0
12635,1210,6184100,22975,2021-11-06,1,19.990000,0
12636,330,6184100,22975,2021-11-06,4,79.959999,0
12637,4180,6184100,22975,2021-11-07,1,19.990000,0
12638,4840,6184100,22975,2021-11-07,2,39.980000,0
12639,3740,6184100,22975,2021-11-07,1,19.990000,0
12640,3300,6184100,22975,2021-11-07,1,19.990000,0
12641,3190,6184100,22975,2021-11-07,1,19.990000,0
12642,2200,6184100,22975,2021-11-07,1,19.990000,0
12643,1210,6184100,22975,2021-11-07,1,19.990000,0
12644,880,6184100,22975,2021-11-07,1,19.990000,0
12645,330,6184100,22975,2021-11-07,2,39.980000,0
12646,3080,6184100,22975,2021-11-07,1,19.990000,0
12647,1870,6184100,22975,2021-11-07,1,19.990000,0
12648,1100,6184100,22975,2021-11-07,1,19.990000,0
12649,3080,6184100,22975,2021-11-08,1,19.990000,0
12650,4070,6184100,22975,2021-11-08,1,19.990000,0
12651,2200,6184100,22975,2021-11-08,3,59.970001,0
12652,3300,6184100,22975,2021-11-08,1,19.990000,0
12653,2970,6184100,22975,2021-11-08,1,19.990000,0
12654,2750,6184100,22975,2021-11-08,2,32.770000,0
12655,2420,6184100,22975,2021-11-08,1,19.990000,0
12656,1100,6184100,22975,2021-11-08,1,19.990000,0
12657,770,6184100,22975,2021-11-08,3,52.759998,0
12658,660,6184100,22975,2021-11-08,2,39.980000,0
12659,550,6184100,22975,2021-11-08,1,19.990000,0
12660,4070,6184100,22975,2021-11-09,1,19.990000,0
12661,3740,6184100,22975,2021-11-09,1,19.990000,0
12662,4840,6184100,22975,2021-11-09,1,19.990000,0
12663,1650,6184100,22975,2021-11-09,1,19.990000,0
12664,660,6184100,22975,2021-11-09,1,19.990000,0
12665,1980,6184100,22975,2021-11-09,1,19.990000,0
12666,2420,6184100,22975,2021-11-09,1,19.990000,0
12667,2090,6184100,22975,2021-11-09,1,19.990000,0
12668,2750,6184100,22975,2021-11-09,1,12.780000,0
12669,3080,6184100,22975,2021-11-09,1,19.990000,0
12670,4400,6184100,22975,2021-11-10,6,119.940002,0
12671,4070,6184100,22975,2021-11-10,1,19.990000,0
12672,3080,6184100,22975,2021-11-10,1,19.990000,0
12673,2750,6184100,22975,2021-11-10,1,19.990000,0
12674,1760,6184100,22975,2021-11-10,1,19.990000,0
12675,4070,6184100,22975,2021-11-11,1,19.990000,0
12676,3300,6184100,22975,2021-11-11,2,39.980000,0
12677,3190,6184100,22975,2021-11-11,1,19.990000,0
12678,2750,6184100,22975,2021-11-11,1,19.990000,0
12679,2420,6184100,22975,2021-11-11,1,19.990000,0
12680,1540,6184100,22975,2021-11-11,2,32.770000,0
12681,1210,6184100,22975,2021-11-11,1,19.990000,0
12682,770,6184100,22975,2021-11-11,1,19.990000,0
12683,660,6184100,22975,2021-11-11,1,19.990000,0
12684,550,6184100,22975,2021-11-11,1,19.990000,0
12685,330,6184100,22975,2021-11-11,1,19.990000,0
12686,4840,6184100,22975,2021-11-12,1,19.990000,0
12687,4070,6184100,22975,2021-11-12,1,19.990000,0
12688,3740,6184100,22975,2021-11-12,1,19.990000,0
12689,3410,6184100,22975,2021-11-12,1,19.990000,0
12690,3190,6184100,22975,2021-11-12,3,59.970001,0
12691,3080,6184100,22975,2021-11-12,1,18.990000,0
12692,2640,6184100,22975,2021-11-12,1,19.990000,0
12693,2200,6184100,22975,2021-11-12,1,19.990000,0
12694,2090,6184100,22975,2021-11-12,1,19.990000,0
12695,1870,6184100,22975,2021-11-12,1,19.990000,0
12696,1650,6184100,22975,2021-11-12,4,79.959999,0
12697,1100,6184100,22975,2021-11-12,2,39.980000,0
12698,4840,6184100,22975,2021-11-13,1,19.990000,0
12699,3410,6184100,22975,2021-11-13,1,14.990000,0
12700,2750,6184100,22975,2021-11-13,2,39.980000,0
12701,2420,6184100,22975,2021-11-13,1,19.990000,0
12702,1650,6184100,22975,2021-11-13,1,19.990000,0
12703,3630,6184100,22975,2021-11-13,1,19.990000,0
12704,4840,6184100,22975,2021-11-14,1,19.990000,0
12705,2200,6184100,22975,2021-11-14,4,79.959999,0
12706,770,6184100,22975,2021-11-14,1,19.990000,0
12707,2090,6184100,22975,2021-11-14,1,19.990000,0
12708,330,6184100,22975,2021-11-14,3,59.970001,0
12709,4070,6184100,22975,2021-11-14,1,19.990000,0
12710,1540,6184100,22975,2021-11-14,1,19.990000,0
12711,1320,6184100,22975,2021-11-15,1,19.990000,0
12712,4070,6184100,22975,2021-11-15,1,18.990000,0
12713,660,6184100,22975,2021-11-15,1,19.990000,0
12714,4180,6184100,22975,2021-11-15,1,19.990000,0
12715,1320,6184100,22975,2021-11-16,1,19.990000,0
12716,2310,6184100,22975,2021-11-16,1,19.990000,0
12717,1870,6184100,22975,2021-11-16,1,19.990000,0
12718,990,6184100,22975,2021-11-16,4,78.959999,0
12719,550,6184100,22975,2021-11-16,1,19.990000,0
12720,330,6184100,22975,2021-11-16,1,19.990000,0
12721,2750,6184100,22975,2021-11-16,1,19.990000,0
12722,880,6184100,22975,2021-11-17,1,19.990000,0
12723,1210,6184100,22975,2021-11-17,1,19.990000,0
12724,3300,6184100,22975,2021-11-17,1,19.990000,0
12725,550,6184100,22975,2021-11-17,1,19.990000,0
12726,3080,6184100,22975,2021-11-18,1,19.990000,0
12727,2640,6184100,22975,2021-11-18,1,19.990000,0
12728,2420,6184100,22975,2021-11-18,2,39.980000,0
12729,2090,6184100,22975,2021-11-18,1,19.990000,0
12730,1650,6184100,22975,2021-11-18,1,19.990000,0
12731,1320,6184100,22975,2021-11-18,1,19.990000,0
12732,1100,6184100,22975,2021-11-18,1,19.990000,0
12733,770,6184100,22975,2021-11-18,1,19.990000,0
12734,550,6184100,22975,2021-11-18,1,19.990000,0
12735,3300,6184100,22975,2021-11-19,1,19.990000,0
12736,2420,6184100,22975,2021-11-19,1,19.990000,0
12737,1760,6184100,22975,2021-11-19,1,19.990000,0
12738,330,6184100,22975,2021-11-19,1,19.990000,0
12739,3410,6184100,22975,2021-11-19,1,19.990000,0
12740,770,6184100,22975,2021-11-20,1,19.990000,0
12741,2750,6184100,22975,2021-11-20,1,19.990000,0
12742,3300,6184100,22975,2021-11-20,1,19.990000,0
12743,4730,6184100,22975,2021-11-20,2,39.980000,0
12744,1650,6184100,22975,2021-11-20,1,19.990000,0
12745,3190,6184100,22975,2021-11-20,2,39.980000,0
12746,550,6184100,22975,2021-11-20,1,19.990000,0
12747,1540,6184100,22975,2021-11-21,1,19.990000,0
12748,880,6184100,22975,2021-11-21,1,19.990000,0
12749,660,6184100,22975,2021-11-21,3,59.970001,0
12750,3740,6184100,22975,2021-11-21,1,19.990000,0
12751,1210,6184100,22975,2021-11-21,2,38.980000,0
12752,1870,6184100,22975,2021-11-21,1,19.990000,0
12753,2640,6184100,22975,2021-11-22,1,19.990000,0
12754,2420,6184100,22975,2021-11-22,1,19.990000,0
12755,330,6184100,22975,2021-11-22,1,19.990000,0
12756,2420,6184100,22975,2021-11-23,1,19.990000,0
12757,2090,6184100,22975,2021-11-23,1,19.990000,0
12758,1540,6184100,22975,2021-11-23,2,39.980000,0
12759,3410,6184100,22975,2021-11-23,2,39.980000,0
12760,550,6184100,22975,2021-11-23,2,39.980000,0
12761,4180,6184100,22975,2021-11-25,1,19.990000,0
12762,2750,6184100,22975,2021-11-25,1,19.990000,0
12763,2200,6184100,22975,2021-11-25,1,17.990000,0
12764,3300,6184100,22975,2021-11-25,2,39.980000,0
12765,3410,6184100,22975,2021-11-25,2,39.980000,0
12766,4840,6184100,22975,2021-11-25,4,79.959999,0
12767,1980,6184100,22975,2021-11-25,1,19.990000,0
12768,660,6184100,22975,2021-11-25,2,39.980000,0
12769,880,6184100,22975,2021-11-25,1,19.990000,0
12770,1320,6184100,22975,2021-11-25,1,19.990000,0
12771,330,6184100,22975,2021-11-25,1,19.990000,0
12772,1650,6184100,22975,2021-11-25,1,19.990000,0
12773,1100,6184100,22975,2021-11-25,1,17.990000,0
12774,3740,6184100,22975,2021-11-25,2,38.980000,0
12775,4180,6184100,22975,2021-11-26,1,18.990000,0
